frame,t,knob_x,knob_y,knob_method,base_x,base_y,ring_r,base_method,knob_dist,knob_angle_deg,hole_vx,hole_vy,hole_speed,travel_angle_deg
1349,22.6593,1213.0,1011.0,H,1072.0,1116.0,165.0,H,175.8,-36.7,12.42,-7.45,14.49,-31.0
1350,22.6761,1211.0,1011.0,H,1070.0,1108.0,165.0,H,171.1,-34.5,13.17,-7.15,14.98,-28.5
1351,22.6929,1213.0,1009.0,H,1070.0,1108.0,165.0,H,173.9,-34.7,13.2,-7.04,14.96,-28.1
1352,22.7097,1211.0,1013.0,H,1070.0,1110.0,165.0,H,171.1,-34.5,12.61,-7.53,14.69,-30.8
1353,22.7265,1213.0,1009.0,H,1070.0,1110.0,165.0,H,175.1,-35.2,13.11,-7.37,15.04,-29.3
1354,22.7433,1211.0,1011.0,H,1076.0,1114.0,165.0,H,169.8,-37.3,12.98,-6.74,14.63,-27.4
1355,22.7601,1215.0,1013.0,H,1070.0,1108.0,165.0,H,173.3,-33.2,12.91,-6.95,14.67,-28.3
1356,22.7769,1215.0,1011.0,H,1072.0,1112.0,160.60000610351562,H,175.1,-35.2,13.14,-6.99,14.89,-28.0
1357,22.7937,1215.0,1011.0,H,1070.0,1108.0,165.0,H,174.5,-33.8,12.62,-6.49,14.19,-27.2
1358,22.8106,1215.0,1011.0,H,1070.0,1110.0,165.0,H,175.6,-34.3,13.2,-7.48,15.17,-29.6
1359,22.8274,1215.0,1015.0,H,1070.0,1108.0,165.0,H,172.3,-32.7,12.63,-6.21,14.07,-26.2
1360,22.8442,1215.0,1015.0,H,1076.0,1114.0,165.0,H,170.7,-35.5,13.87,-7.08,15.58,-27.0
1361,22.861,1217.0,1017.0,H,1076.0,1114.0,165.0,H,171.1,-34.5,13.84,-7.72,15.85,-29.1
1362,22.8778,1217.0,1015.0,H,1076.0,1114.0,165.0,H,172.3,-35.1,14.1,-6.57,15.56,-25.0
1363,22.8946,1217.0,1017.0,H,1076.0,1114.0,165.0,H,171.1,-34.5,13.34,-6.51,14.84,-26.0
1364,22.9114,1217.0,1017.0,H,1070.0,1108.0,165.0,H,172.9,-31.8,13.48,-6.98,15.18,-27.4
1365,22.9282,1217.0,1019.0,H,1072.0,1106.0,165.0,H,169.1,-31.0,13.85,-7.3,15.66,-27.8
1366,22.945,1217.0,1019.0,H,1070.0,1108.0,165.0,H,171.8,-31.2,13.63,-6.63,15.16,-26.0
1367,22.9618,1221.0,1017.0,H,1070.0,1110.0,165.0,H,177.3,-31.6,14.53,-7.28,16.25,-26.6
1368,22.9787,1221.0,1019.0,H,1070.0,1110.0,165.0,H,176.3,-31.1,13.56,-6.76,15.16,-26.5
1369,22.9955,1219.0,1019.0,H,1076.0,1114.0,165.0,H,171.7,-33.6,14.39,-7.68,16.31,-28.1
1370,23.0123,1221.0,1019.0,H,1074.0,1110.0,162.1999969482422,H,172.9,-31.8,13.85,-7.28,15.64,-27.7
1371,23.0291,1221.0,1019.0,H,1074.0,1110.0,162.1999969482422,H,172.9,-31.8,13.84,-7.1,15.56,-27.2
1372,23.0459,1221.0,1021.0,H,1072.0,1114.0,164.8000030517578,H,175.6,-32.0,14.8,-7.17,16.44,-25.8
1373,23.0627,1221.0,1021.0,H,1074.0,1110.0,160.60000610351562,H,171.8,-31.2,13.94,-7.5,15.83,-28.3
1374,23.0795,1221.0,1021.0,H,1072.0,1108.0,165.0,H,172.5,-30.3,14.57,-7.13,16.22,-26.1
1375,23.0963,1221.0,1023.0,H,1076.0,1114.0,165.0,H,171.2,-32.1,13.62,-6.29,15.01,-24.8
1376,23.1131,1221.0,1023.0,H,1076.0,1114.0,165.0,H,171.2,-32.1,13.96,-6.52,15.41,-25.0
1377,23.1299,1223.0,1025.0,H,1078.0,1114.0,165.0,H,170.1,-31.5,13.65,-6.24,15.01,-24.5
1378,23.1467,1223.0,1025.0,H,1076.0,1110.0,161.8000030517578,H,169.8,-30.0,14.11,-6.42,15.5,-24.5
1379,23.1636,1223.0,1025.0,H,1076.0,1114.0,165.0,H,171.8,-31.2,14.73,-7.12,16.36,-25.8
1380,23.1804,1223.0,1027.0,H,1076.0,1110.0,169.0,H,168.8,-29.5,13.46,-5.63,14.59,-22.7
1381,23.1972,1223.0,1027.0,H,1074.0,1110.0,160.39999389648438,H,170.6,-29.1,13.7,-5.75,14.86,-22.8
1382,23.214,1223.0,1027.0,H,1076.0,1114.0,164.8000030517578,H,170.8,-30.6,14.51,-6.82,16.03,-25.2
1383,23.2308,1223.0,1029.0,H,1076.0,1114.0,164.8000030517578,H,169.8,-30.0,14.72,-6.56,16.12,-24.0
1384,23.2476,1225.0,1031.0,H,1072.0,1108.0,165.0,H,171.3,-26.7,13.58,-5.42,14.62,-21.8
1385,23.2644,1227.0,1031.0,H,1074.0,1106.0,165.0,H,170.4,-26.1,13.6,-5.51,14.68,-22.1
1386,23.2812,1229.0,1035.0,H,1072.0,1108.0,165.0,H,173.1,-24.9,14.01,-5.89,15.2,-22.8
1387,23.298,1231.0,1039.0,H,1076.0,1110.0,160.60000610351562,H,170.5,-24.6,14.14,-4.97,14.98,-19.4
1388,23.3148,1233.0,1043.0,H,1074.0,1110.0,160.60000610351562,H,172.5,-22.8,14.4,-5.12,15.29,-19.6
1389,23.3317,1235.0,1051.0,H,1074.0,1114.0,165.0,H,172.9,-21.4,15.27,-5.93,16.38,-21.2
1390,23.3485,1237.0,1049.0,H,1078.0,1114.0,165.0,H,171.8,-22.2,15.09,-5.16,15.95,-18.9
1391,23.3653,1241.0,1055.0,H,1078.0,1108.0,169.39999389648438,H,171.4,-18.0,14.81,-4.79,15.56,-17.9
1392,23.3821,1243.0,1061.0,H,1082.0,1108.0,165.0,H,167.7,-16.3,14.67,-3.33,15.05,-12.8
1393,23.3989,1245.0,1063.0,H,1078.0,1110.0,160.60000610351562,H,173.5,-15.7,16.41,-5.3,17.25,-17.9
1394,23.4157,1247.0,1069.0,H,1080.0,1112.0,165.0,H,172.4,-14.4,15.57,-4.68,16.26,-16.7
1395,23.4325,1249.0,1073.0,H,1086.0,1108.0,165.0,H,166.7,-12.1,15.09,-5.07,15.92,-18.6
1396,23.4493,1251.0,1077.0,H,1078.0,1110.0,165.0,H,176.1,-10.8,15.45,-3.41,15.82,-12.4
1397,23.4661,1251.0,1079.0,H,1088.0,1106.0,165.0,H,165.2,-9.4,15.4,-3.23,15.73,-11.8
1398,23.4829,1253.0,1085.0,H,1086.0,1108.0,169.0,H,168.6,-7.8,15.71,-4.01,16.21,-14.3
1399,23.4997,1255.0,1089.0,H,1086.0,1108.0,160.39999389648438,H,170.1,-6.4,15.01,-2.79,15.27,-10.5
1400,23.5166,1259.0,1095.0,H,1088.0,1108.0,160.60000610351562,H,171.5,-4.3,17.2,-3.26,17.51,-10.7
1401,23.5334,1259.0,1097.0,H,1088.0,1106.0,160.60000610351562,H,171.2,-3.0,18.88,-1.82,18.97,-5.5
1402,23.5502,1259.0,1101.0,H,1090.0,1106.0,162.0,H,169.1,-1.7,19.18,-1.9,19.27,-5.7
1403,23.567,1259.0,1107.0,H,1090.0,1106.0,162.0,H,169.0,0.3,16.8,-1.69,16.89,-5.7
1404,23.5838,364.0,1724.0,T,nan,nan,nan,,nan,nan,17.19,-1.79,17.29,-6.0
1405,23.6006,344.0,1726.0,T,nan,nan,nan,,nan,nan,17.69,-1.01,17.71,-3.3
1406,23.6174,328.0,1726.0,T,nan,nan,nan,,nan,nan,16.5,-0.83,16.52,-2.9
1407,23.6342,312.0,1726.0,T,nan,nan,nan,,nan,nan,17.89,0.07,17.89,0.2
1408,23.651,296.0,1726.0,T,nan,nan,nan,,nan,nan,17.7,-0.51,17.7,-1.7
1409,23.6678,280.0,1726.0,T,nan,nan,nan,,nan,nan,17.7,-0.36,17.71,-1.2
1410,23.6847,264.0,1726.0,T,nan,nan,nan,,nan,nan,17.02,-0.26,17.02,-0.9
1411,23.7015,246.0,1726.0,T,nan,nan,nan,,nan,nan,16.8,0.04,16.8,0.1
1412,23.7183,228.0,1726.0,T,nan,nan,nan,,nan,nan,17.04,0.24,17.04,0.8
1413,23.7351,212.0,1724.0,T,nan,nan,nan,,nan,nan,16.63,0.16,16.63,0.6
1414,23.7519,200.0,1724.0,T,nan,nan,nan,,nan,nan,17.77,0.48,17.77,1.5
1415,23.7687,178.0,1722.0,T,nan,nan,nan,,nan,nan,17.0,0.48,17.01,1.6
1416,23.7855,162.0,1722.0,T,nan,nan,nan,,nan,nan,16.59,0.58,16.6,2.0
1417,23.8023,146.0,1720.0,T,nan,nan,nan,,nan,nan,16.53,0.65,16.54,2.3
1418,23.8191,126.0,1720.0,T,nan,nan,nan,,nan,nan,17.05,0.69,17.06,2.3
1419,23.8359,116.0,1718.0,T,nan,nan,nan,,nan,nan,17.41,0.74,17.43,2.4
1420,23.8527,432.0,2160.0,T,nan,nan,nan,,nan,nan,16.2,0.85,16.22,3.0
1421,23.8696,404.0,2158.0,T,nan,nan,nan,,nan,nan,17.79,1.04,17.82,3.3
1422,23.8864,374.0,2154.0,T,nan,nan,nan,,nan,nan,17.88,0.9,17.9,2.9
1423,23.9032,346.0,2152.0,T,nan,nan,nan,,nan,nan,17.87,1.51,17.94,4.8
1424,23.92,318.0,2150.0,T,nan,nan,nan,,nan,nan,16.74,1.12,16.78,3.8
1425,23.9368,288.0,2148.0,T,nan,nan,nan,,nan,nan,16.98,0.99,17.0,3.3
1426,23.9536,258.0,2144.0,T,nan,nan,nan,,nan,nan,18.21,1.67,18.29,5.2
1427,23.9704,234.0,2142.0,T,nan,nan,nan,,nan,nan,16.7,0.64,16.71,2.2
1428,23.9872,206.0,2140.0,T,nan,nan,nan,,nan,nan,16.8,0.5,16.81,1.7
1429,24.004,176.0,2136.0,T,nan,nan,nan,,nan,nan,17.32,1.32,17.37,4.4
1430,24.0208,148.0,2134.0,T,nan,nan,nan,,nan,nan,16.69,0.97,16.72,3.3
1431,24.0377,122.0,2132.0,T,nan,nan,nan,,nan,nan,17.65,1.25,17.7,4.0
1432,24.0545,1259.0,1149.0,H,1096.0,1106.0,160.60000610351562,H,168.6,14.8,17.59,1.94,17.7,6.3
1433,24.0713,1257.0,1165.0,H,1100.0,1108.0,168.8000030517578,H,167.0,20.0,18.11,3.07,18.37,9.6
1434,24.0881,1249.0,1199.0,H,1100.0,1110.0,161.60000610351562,H,173.6,30.9,17.49,3.35,17.81,10.8
1435,24.1049,1241.0,1197.0,H,1100.0,1104.0,164.39999389648438,H,168.9,33.4,16.24,3.63,16.64,12.6
1436,24.1217,1233.0,1209.0,H,1098.0,1110.0,164.8000030517578,H,167.4,36.3,17.25,4.39,17.8,14.3
1437,24.1385,1227.0,1217.0,H,1106.0,1110.0,164.39999389648438,H,161.5,41.5,17.09,6.18,18.17,19.9
1438,24.1553,1221.0,1223.0,H,1104.0,1108.0,166.8000030517578,H,164.1,44.5,16.24,5.8,17.25,19.7
1439,24.1721,1213.0,1233.0,H,1104.0,1110.0,168.1999969482422,H,164.3,48.5,16.26,6.7,17.59,22.4
1440,24.1889,1209.0,1241.0,H,1110.0,1114.0,164.60000610351562,H,161.0,52.1,14.69,7.3,16.41,26.4
1441,24.2057,1207.0,1247.0,H,1106.0,1118.0,164.60000610351562,H,163.8,51.9,14.59,8.27,16.77,29.6
1442,24.2226,1207.0,1253.0,H,1112.0,1120.0,168.60000610351562,H,163.4,54.5,14.49,9.85,17.53,34.2
1443,24.2394,1205.0,1261.0,H,1118.0,1126.0,169.1999969482422,H,160.6,57.2,13.53,10.15,16.92,36.9
1444,24.2562,1203.0,1271.0,H,1120.0,1130.0,167.8000030517578,H,163.6,59.5,12.81,10.0,16.25,38.0
1445,24.273,1201.0,1281.0,H,1124.0,1136.0,167.60000610351562,H,164.2,62.0,11.94,10.41,15.84,41.1
1446,24.2898,1197.0,1291.0,H,1132.0,1144.0,164.39999389648438,H,160.7,66.1,11.38,10.71,15.63,43.2
1447,24.3066,1191.0,1305.0,H,1130.0,1152.0,161.60000610351562,H,164.7,68.3,12.3,12.98,17.88,46.5
1448,24.3234,1181.0,1319.0,H,1132.0,1166.0,164.8000030517578,H,160.7,72.2,11.72,13.5,17.88,49.0
1449,24.3402,1171.0,1333.0,H,1140.0,1174.0,161.60000610351562,H,162.0,79.0,10.03,13.73,17.0,53.9
1450,24.357,1159.0,1351.0,H,1142.0,1190.0,169.0,H,161.9,84.0,8.9,12.12,15.03,53.7
1451,24.3738,1147.0,1369.0,H,1142.0,1206.0,164.60000610351562,H,163.1,88.2,6.92,13.37,15.06,62.6
1452,24.3907,1139.0,1387.0,H,1148.0,1224.0,160.39999389648438,H,163.2,93.2,7.27,13.87,15.66,62.4
1453,24.4075,1129.0,1409.0,H,1146.0,1246.0,161.39999389648438,H,163.9,96.0,4.99,12.99,13.92,69.0
1454,24.4243,1115.0,1425.0,H,1150.0,1268.0,164.8000030517578,H,160.9,102.6,4.16,12.95,13.6,72.2
1455,24.4411,1109.0,1447.0,H,1142.0,1290.0,169.1999969482422,H,160.4,101.9,3.28,14.48,14.85,77.2
1456,24.4579,1097.0,1465.0,H,1140.0,1310.0,161.1999969482422,H,160.9,105.5,1.33,15.11,15.17,85.0
1457,24.4747,1087.0,1483.0,H,1136.0,1330.0,161.39999389648438,H,160.7,107.8,0.7,13.88,13.89,87.1
1458,24.4915,1083.0,1499.0,H,1130.0,1348.0,162.8000030517578,H,158.1,107.3,-0.13,12.05,12.05,90.6
1459,24.5083,1079.0,1513.0,H,1128.0,1360.0,162.39999389648438,H,160.7,107.8,-1.31,12.95,13.01,95.8
1460,24.5251,1075.0,1523.0,H,1124.0,1370.0,161.8000030517578,H,160.7,107.8,-1.26,11.91,11.98,96.1
1461,24.5419,1073.0,1529.0,H,1126.0,1374.0,160.39999389648438,H,163.8,108.9,-2.14,12.12,12.31,100.0
1462,24.5587,1075.0,1535.0,H,1124.0,1380.0,161.60000610351562,H,162.6,107.5,-2.47,12.32,12.57,101.3
1463,24.5756,1073.0,1537.0,H,1120.0,1384.0,162.8000030517578,H,160.1,107.1,-1.82,12.73,12.86,98.2
1464,24.5924,1075.0,1543.0,H,1122.0,1386.0,160.1999969482422,H,163.9,106.7,-2.38,11.7,11.94,101.5
1465,24.6092,1075.0,1545.0,H,1116.0,1390.0,164.8000030517578,H,160.3,104.8,-3.15,12.15,12.55,104.6
1466,24.626,1073.0,1553.0,H,1118.0,1396.0,161.60000610351562,H,163.3,106.0,-2.05,11.44,11.63,100.2
1467,24.6428,1073.0,1559.0,H,1112.0,1402.0,165.0,H,161.8,104.0,-2.42,11.95,12.2,101.4
1468,24.6596,1071.0,1563.0,H,1114.0,1408.0,162.1999969482422,H,160.9,105.5,-2.18,11.23,11.44,101.0
1469,24.6764,1069.0,1571.0,H,1114.0,1414.0,162.39999389648438,H,163.3,106.0,-2.52,11.71,11.98,102.2
1470,24.6932,1071.0,1575.0,H,1112.0,1416.0,160.39999389648438,H,164.2,104.5,-2.67,11.2,11.51,103.4
1471,24.71,1073.0,1579.0,H,1106.0,1420.0,164.60000610351562,H,162.4,101.7,-2.33,11.57,11.8,101.4
1472,24.7268,1073.0,1583.0,H,1110.0,1426.0,160.39999389648438,H,161.3,103.3,-2.73,10.96,11.29,104.0
1473,24.7437,1075.0,1591.0,H,1108.0,1428.0,165.0,H,166.3,101.4,-2.56,11.88,12.16,102.2
1474,24.7605,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-2.35,12.95,13.16,100.3
1475,24.7773,659.0,2143.0,H,660.0,2150.0,168.1999969482422,H,7.1,-98.1,-1.26,5.06,5.21,104.0
1476,24.7941,661.0,2141.0,H,660.0,2150.0,168.1999969482422,H,9.1,-83.7,-0.82,3.0,3.11,105.2
1477,24.8109,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.81,2.85,2.96,105.8
1478,24.8277,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.44,2.76,2.79,99.0
1479,24.8445,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.61,2.59,2.66,103.4
1480,24.8613,661.0,2141.0,H,662.0,2152.0,164.39999389648438,H,11.0,-95.2,-0.4,2.37,2.4,99.5
1481,24.8781,661.0,2141.0,H,662.0,2152.0,164.39999389648438,H,11.0,-95.2,-0.44,2.3,2.35,100.9
1482,24.8949,661.0,2141.0,H,660.0,2150.0,168.1999969482422,H,9.1,-83.7,-0.31,2.3,2.32,97.6
1483,24.9117,661.0,2141.0,H,656.0,2152.0,164.1999969482422,H,12.1,-65.6,-0.33,2.08,2.1,98.9
1484,24.9286,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.39,2.2,2.24,100.0
1485,24.9454,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,0.18,2.17,2.18,85.3
1486,24.9622,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.57,1.69,1.78,108.6
1487,24.979,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.48,1.24,1.33,111.0
1488,24.9958,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.3,1.63,1.66,100.3
1489,25.0126,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.4,1.57,1.62,104.3
1490,25.0294,659.0,2143.0,H,660.0,2150.0,168.1999969482422,H,7.1,-98.1,-0.1,1.63,1.64,93.4
1491,25.0462,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.41,1.5,1.55,105.2
1492,25.063,659.0,2143.0,H,660.0,2150.0,168.1999969482422,H,7.1,-98.1,0.19,1.73,1.74,83.7
1493,25.0798,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.12,1.0,1.01,96.9
1494,25.0967,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.05,1.05,1.05,92.6
1495,25.1135,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.12,1.02,1.02,96.9
1496,25.1303,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.12,0.89,0.9,97.9
1497,25.1471,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.16,0.96,0.98,99.7
1498,25.1639,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.25,0.86,0.9,106.3
1499,25.1807,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.37,0.68,0.78,118.3
1500,25.1975,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.35,0.7,0.78,116.9
1501,25.2143,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.49,0.5,0.7,134.2
1502,25.2311,661.0,2141.0,H,658.0,2150.0,168.1999969482422,H,9.5,-71.6,-0.42,0.44,0.61,134.0
1503,25.2479,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.44,0.33,0.55,143.3
1504,25.2648,659.0,2143.0,H,660.0,2150.0,168.1999969482422,H,7.1,-98.1,-0.38,0.36,0.53,136.6
1505,25.2816,659.0,2143.0,H,660.0,2150.0,168.1999969482422,H,7.1,-98.1,-0.49,0.34,0.6,145.0
1506,25.2984,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.41,0.24,0.48,149.3
1507,25.3152,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.38,0.25,0.45,146.3
1508,25.332,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.38,0.26,0.46,145.9
1509,25.3488,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.38,0.23,0.44,148.5
1510,25.3656,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,-0.38,0.24,0.45,147.5
1511,25.3824,659.0,2143.0,H,658.0,2150.0,168.1999969482422,H,7.1,-81.9,0.03,0.23,0.23,81.5
1512,25.3992,659.0,2143.0,H,658.0,2146.0,164.39999389648438,H,3.2,-71.6,-0.41,0.33,0.53,140.9
1513,25.416,659.0,2143.0,H,658.0,2154.0,164.39999389648438,H,11.0,-84.8,-0.13,0.08,0.16,148.9
1514,25.4328,659.0,2143.0,H,658.0,2154.0,164.39999389648438,H,11.0,-84.8,-0.0,0.0,0.0,131.9
1515,25.4497,661.0,2145.0,H,nan,nan,nan,,nan,nan,,,,
1516,25.4665,260.0,1352.0,T,nan,nan,nan,,nan,nan,,,,
1517,25.4833,798.0,2014.0,T,nan,nan,nan,,nan,nan,,,,
1518,25.5001,796.0,2056.0,T,nan,nan,nan,,nan,nan,-0.11,-39.34,39.34,-90.2
1519,25.5169,794.0,2088.0,T,nan,nan,nan,,nan,nan,-0.85,-28.78,28.8,-91.7
1520,25.5337,794.0,2088.0,T,nan,nan,nan,,nan,nan,-0.0,-0.0,0.0,-180.0
1521,25.5505,798.0,1554.0,T,nan,nan,nan,,nan,nan,-0.41,-20.12,20.12,-91.2
1522,25.5673,796.0,1566.0,T,nan,nan,nan,,nan,nan,-0.33,-12.57,12.57,-91.5
1523,25.5841,799.0,1239.0,H,nan,nan,nan,,nan,nan,-0.12,-6.61,6.61,-91.0
1524,25.6009,787.0,1237.0,H,nan,nan,nan,,nan,nan,0.1,-1.5,1.5,-86.3
